shop_id,category_id,longitude,latitude,price,mall_id
s_54082,c_36,116.861945,40.327905,52,m_7168
s_54272,c_59,121.312232,31.918442,42,m_1375
s_54307,c_30,121.313053,31.918926,46,m_1375
s_54341,c_48,113.782271,23.336614,36,m_7374
s_54377,c_59,121.448161,31.629903,42,m_979
s_54378,c_56,120.808351,31.4323,56,m_3528
s_54439,c_34,111.341051,31.216684,38,m_5352
s_54587,c_30,109.291222,35.182879,34,m_2058
s_54594,c_34,114.408601,30.977956,38,m_2009
s_54597,c_33,113.782043,23.337008,36,m_7374
s_54770,c_34,114.474113,31.081553,38,m_1377
s_54784,c_33,122.18056,32.181437,54,m_2415
s_54854,c_34,112.491169,41.792138,38,m_6167
s_54890,c_48,113.782411,23.336714,43,m_7374
s_54892,c_34,112.325586,32.685942,38,m_3832
s_54899,c_34,115.093073,38.931205,38,m_6337
s_54939,c_50,117.838989,25.333194,62,m_5154
s_54974,c_50,121.955237,39.587329,62,m_4543
s_55183,c_36,114.832194,31.234444,50,m_4094
s_55326,c_53,113.790471,23.832094,63,m_1831
s_55450,c_50,109.291207,35.183184,62,m_2058
s_56336,c_49,122.14078,39.819952,76,m_3916
s_56702,c_46,113.782286,23.337139,47,m_7374
s_56827,c_30,118.192211,32.856139,34,m_5085
s_57037,c_50,113.782271,23.336611,55,m_7374
s_57178,c_30,121.312925,31.916414,47,m_1375
s_57227,c_50,114.473385,31.081869,57,m_1377
s_57232,c_50,114.473826,31.081483,62,m_1377
s_57280,c_30,122.34692,31.833519,47,m_690
s_57358,c_33,106.963442,29.797098,50,m_2224
s_57533,c_34,122.178357,38.428534,39,m_8379
s_57565,c_1,107.517534,29.738441,50,m_1021
s_57570,c_17,118.731453,32.449767,66,m_822
s_57676,c_49,118.728254,32.451572,61,m_822
s_57902,c_50,117.814393,39.616959,62,m_2123
s_57921,c_10,118.729981,32.450922,58,m_822
s_58136,c_49,118.900541,25.432447,58,m_4548
s_58528,c_33,122.001312,31.517105,50,m_4495
s_58763,c_33,122.000991,31.516612,58,m_4495
s_59037,c_10,118.728126,32.451752,58,m_822
s_59341,c_50,113.782434,23.337134,52,m_7374
s_59357,c_36,116.759153,40.738011,62,m_2578
s_59418,c_36,121.963597,31.653456,62,m_1293
s_59420,c_36,119.865875,26.658958,62,m_625
s_59463,c_36,109.290424,35.183007,62,m_2058
s_59518,c_36,115.195807,38.540235,62,m_3112
s_59543,c_36,122.176638,38.428418,62,m_8379
s_59551,c_36,116.089391,39.209243,62,m_968
s_59576,c_36,114.436386,23.560864,62,m_4459
s_59645,c_36,119.327725,32.644968,62,m_2182
s_59649,c_36,116.089526,28.771476,62,m_4572
s_59679,c_36,119.042698,25.207158,62,m_3871
s_59723,c_36,106.961895,29.797987,62,m_2224
s_59734,c_36,117.914491,39.589073,62,m_2878
s_59737,c_36,120.807201,31.430697,62,m_3528
s_59772,c_13,116.088272,28.771443,65,m_4572
s_59928,c_36,116.864066,40.327216,62,m_7168
s_59930,c_36,109.092538,34.396728,62,m_2467
s_59973,c_36,107.51698,29.738274,62,m_1021
s_60041,c_36,117.363717,40.638595,62,m_4079
s_60117,c_36,122.256079,31.35142,62,m_3005
s_60120,c_36,120.406819,33.337114,62,m_3445
s_60124,c_36,112.489882,41.792475,62,m_6167
s_60141,c_36,122.181504,32.18274,62,m_2415
s_60143,c_36,116.444366,29.22951,62,m_8093
s_60148,c_4,122.00235,31.516026,61,m_4495
s_60159,c_36,120.493449,36.455994,62,m_2333
s_60170,c_36,122.310558,32.088106,62,m_1409
s_60195,c_36,114.409873,30.97815,62,m_2009
s_60197,c_36,121.963137,31.652878,62,m_1293
s_60199,c_36,122.141611,39.818762,62,m_3916
s_60223,c_36,117.365882,40.665798,62,m_1621
s_60248,c_36,118.048713,31.893611,62,m_615
s_60264,c_36,122.270527,37.980648,62,m_1950
s_60274,c_36,113.819817,34.951078,62,m_2270
s_60284,c_36,121.364478,32.31544,62,m_4422
s_60293,c_36,116.86211,40.325443,62,m_7168
s_60297,c_36,114.474212,31.080149,62,m_1377
s_60335,c_36,114.000434,34.890165,62,m_2267
s_60336,c_36,121.003054,30.907074,62,m_5892
s_60345,c_51,113.564496,23.159183,64,m_909
s_60348,c_27,117.361768,40.638384,46,m_4079
s_60640,c_27,116.759774,40.736992,46,m_2578
s_60681,c_27,116.863052,40.327492,47,m_7168
s_60707,c_38,113.563771,23.158295,44,m_909
s_60813,c_27,114.436599,23.559234,47,m_4459
s_60832,c_27,115.195017,38.541305,47,m_3112
s_60878,c_27,121.312211,31.91875,47,m_1375
s_60887,c_43,119.864992,26.658444,57,m_625
s_60964,c_30,114.641162,35.230656,46,m_9054
s_61136,c_22,121.193932,31.800705,54,m_7601
s_61180,c_59,121.192712,31.798823,44,m_7601
s_61422,c_43,114.474327,31.080394,63,m_1377
s_61425,c_38,116.089642,28.773791,48,m_4572
s_61504,c_53,116.444395,29.228432,63,m_8093
s_61508,c_28,121.134247,31.196958,44,m_6587
s_61648,c_53,121.956167,39.588828,59,m_4543
s_61789,c_14,120.353198,32.350402,44,m_4923
s_61803,c_11,114.473939,31.08017,59,m_1377
s_61931,c_6,122.141916,39.81915,59,m_3916
s_61941,c_24,122.141265,39.819096,68,m_3916
s_61949,c_6,121.955628,39.588219,60,m_4543
s_61954,c_53,122.140651,39.81906,58,m_3916
s_61964,c_24,121.955401,39.588246,66,m_4543
s_62158,c_34,116.443888,29.228846,47,m_8093
s_62271,c_38,116.088961,28.772064,47,m_4572
s_62317,c_38,116.863572,40.327034,42,m_7168
s_62373,c_2,116.941895,40.496332,63,m_4828
s_62459,c_2,117.365045,40.666078,63,m_1621
s_62687,c_36,121.312873,31.917455,62,m_1375
s_62728,c_2,122.181506,32.182281,65,m_2415
s_62750,c_11,118.730344,32.450756,57,m_822
s_63015,c_2,122.308947,32.087918,65,m_1409
s_63055,c_51,122.346863,31.835022,74,m_690
s_63061,c_2,122.256487,31.352145,65,m_3005
s_63077,c_2,116.759538,40.73733,63,m_2578
s_63152,c_2,122.595413,31.582047,65,m_3839
s_63154,c_2,117.914454,39.589609,63,m_2878
s_63306,c_48,116.862036,40.325511,64,m_7168
s_63309,c_1,122.595505,31.582066,64,m_3839
s_63747,c_30,119.044642,25.206419,40,m_3871
s_63962,c_30,118.728346,32.451277,44,m_822
s_64342,c_12,119.326751,32.645303,57,m_2182
s_64362,c_24,121.955801,39.587841,62,m_4543
s_64459,c_19,121.447526,31.631256,59,m_979
s_64615,c_49,121.134601,31.197513,57,m_6587
s_65025,c_13,121.447728,31.631221,54,m_979
s_65376,c_33,121.962468,31.652888,43,m_1293
s_65583,c_49,121.133381,31.197423,64,m_6587
s_65714,c_1,121.312961,31.9162,65,m_1375
s_65800,c_34,122.178461,38.428431,38,m_8379
s_65802,c_51,119.327492,32.644272,59,m_2182
s_65837,c_34,115.093174,38.931429,38,m_6337
s_65896,c_47,120.354406,32.351139,60,m_4923
s_65944,c_38,119.326766,32.643205,56,m_2182
s_66450,c_1,121.313542,31.916424,44,m_1375
s_66534,c_13,115.195638,38.541251,57,m_3112
s_66655,c_38,113.781997,23.336855,32,m_7374
s_66767,c_30,113.790228,23.83387,49,m_1831
s_66907,c_50,120.494838,36.453647,53,m_2333
s_66969,c_44,117.81358,39.619025,56,m_2123
s_67008,c_49,113.781763,23.337921,55,m_7374
s_67051,c_48,117.839668,25.333273,48,m_5154
s_67054,c_49,119.043966,25.206512,61,m_3871
s_67056,c_28,114.638692,35.234433,34,m_9054
s_67296,c_2,118.047866,31.892177,50,m_615
s_67448,c_6,118.729696,32.450663,62,m_822
s_68582,c_13,115.448494,38.755495,52,m_4168
s_68621,c_42,118.048038,31.892437,50,m_615
s_68632,c_28,120.495331,36.454718,42,m_2333
s_68678,c_1,115.089222,30.690968,52,m_3739
s_68740,c_27,120.807328,31.430598,44,m_3528
s_68741,c_49,122.347046,31.833714,69,m_690
s_68822,c_47,115.44861,38.755486,57,m_4168
s_68944,c_28,120.693797,31.954265,44,m_622
s_69091,c_28,120.693499,31.953395,44,m_622
s_69183,c_1,119.04416,25.206458,59,m_3871
s_69208,c_39,119.326818,32.643988,57,m_2182
s_69396,c_36,122.181611,32.182363,50,m_2415
s_69420,c_33,122.59458,31.58232,52,m_3839
s_69510,c_29,118.900465,25.432379,41,m_4548
s_69608,c_49,115.193825,38.540726,57,m_3112
s_69609,c_19,114.515282,30.9112,57,m_1790
s_69656,c_28,122.594902,31.58219,48,m_3839
s_69707,c_50,115.092564,38.93225,58,m_6337
s_69715,c_43,121.194218,31.801217,60,m_7601
s_69965,c_49,109.290652,35.182559,61,m_2058
s_70173,c_13,119.865497,26.659716,60,m_625
s_70250,c_13,116.444257,29.228925,60,m_8093
s_70410,c_50,115.195239,38.540256,58,m_3112
s_70432,c_33,122.347484,31.833515,50,m_690
s_70437,c_33,118.728392,32.450564,50,m_822
s_70482,c_13,116.089954,28.77304,52,m_4572
s_70487,c_30,118.203821,24.783867,41,m_1089
s_70697,c_38,122.346806,31.834011,49,m_690
s_70713,c_36,122.593544,31.581567,62,m_3839
s_70737,c_33,121.36589,32.316236,50,m_4422
s_70790,c_38,121.962869,31.65184,54,m_1293
s_70986,c_33,121.962948,31.652946,50,m_1293
s_71063,c_22,121.00205,30.907464,54,m_5892
s_71070,c_29,117.914162,39.588844,57,m_2878
s_71129,c_29,117.365165,40.666122,52,m_1621
s_71186,c_34,116.089539,39.209598,38,m_968
s_71210,c_29,116.864001,40.327175,57,m_7168
s_71264,c_38,117.362869,40.638456,46,m_4079
s_71270,c_29,116.760147,40.737199,53,m_2578
s_71278,c_11,114.092581,23.927956,54,m_2907
s_71488,c_13,116.089807,28.772576,57,m_4572
s_71576,c_33,120.927034,32.149674,50,m_4187
s_71589,c_13,122.346813,31.833586,65,m_690
s_71846,c_13,115.089157,30.691003,57,m_3739
s_72293,c_30,116.089118,28.77178,53,m_4572
s_72341,c_34,122.003081,31.517462,30,m_4495
s_72384,c_34,122.006852,31.516589,30,m_4495
s_72472,c_11,120.407051,30.536579,50,m_4341
s_72613,c_34,121.135274,31.198051,30,m_6587
s_72617,c_40,113.564115,23.158513,63,m_909
s_72659,c_34,118.72985,32.44914,34,m_822
s_72674,c_49,104.815138,30.962727,57,m_1920
s_72687,c_49,106.962895,29.798192,55,m_2224
s_72718,c_34,115.195321,38.541543,34,m_3112
s_72758,c_11,115.092295,38.931927,58,m_6337
s_72796,c_27,114.474073,31.080849,47,m_1377
s_72830,c_27,119.327597,32.643953,47,m_2182
s_72880,c_27,121.36565,32.316395,47,m_4422
s_73008,c_38,120.407532,30.535951,36,m_4341
s_73027,c_23,121.133522,31.196676,62,m_6587
s_73078,c_34,120.609814,34.057351,32,m_4515
s_73212,c_27,118.727342,32.451236,47,m_822
s_73213,c_27,111.340008,31.21696,47,m_5352
s_73259,c_53,114.092661,23.926959,56,m_2907
s_73363,c_27,120.694591,31.953975,47,m_622
s_73557,c_27,118.191447,32.856231,47,m_5085
s_73584,c_53,114.330564,23.30662,56,m_3313
s_73660,c_24,115.092969,38.931965,55,m_6337
s_73741,c_27,120.408214,33.337808,47,m_3445
s_73787,c_27,114.000657,34.889122,47,m_2267
s_73852,c_34,120.407826,30.535816,32,m_4341
s_73900,c_24,122.594893,31.582377,60,m_3839
s_73919,c_27,113.819406,34.949186,46,m_2270
s_74290,c_50,113.564205,23.159258,64,m_909
s_75184,c_48,122.347027,31.834224,61,m_690
s_75197,c_1,118.19185,32.856406,44,m_5085
s_75375,c_49,121.962841,31.653026,65,m_1293
s_75575,c_29,122.346979,31.834168,55,m_690
s_76146,c_13,119.044033,25.207455,56,m_3871
s_76171,c_43,114.63984,35.552305,65,m_3054
s_76356,c_13,116.444433,29.22853,55,m_8093
s_76434,c_38,104.814945,30.962186,40,m_1920
s_76592,c_6,120.55472,30.852063,60,m_4406
s_76655,c_13,116.08894,28.771896,59,m_4572
s_77146,c_53,116.862998,40.328931,58,m_7168
s_77230,c_53,117.365165,40.666122,54,m_1621
s_77352,c_53,116.76208,40.738052,58,m_2578
s_77364,c_52,117.362863,40.638565,56,m_4079
s_77406,c_38,106.962521,29.798218,44,m_2224
s_77634,c_28,120.354696,32.350636,40,m_4923
s_77976,c_29,113.564135,23.158265,61,m_909
s_78030,c_28,115.092426,38.93129,47,m_6337
s_78069,c_9,109.093089,34.396425,57,m_2467
s_78162,c_50,113.781989,23.337932,58,m_7374
s_78194,c_30,119.629517,26.746721,40,m_5076
s_78344,c_38,109.290477,35.182259,48,m_2058
s_78776,c_9,109.09319,34.396491,54,m_2467
s_78967,c_1,123.80043,42.36724,61,m_1085
s_79412,c_29,116.760166,40.736965,44,m_2578
s_79994,c_38,119.044592,25.205655,44,m_3871
s_80090,c_38,118.204461,24.782409,44,m_1089
s_80163,c_12,114.517073,30.91211,58,m_1790
s_80293,c_38,115.194394,38.540839,40,m_3112
s_80298,c_30,123.799906,42.367243,40,m_1085
s_80399,c_30,117.813818,39.619878,54,m_2123
s_80412,c_30,115.093208,38.932761,54,m_6337
s_80448,c_30,115.299083,37.575765,54,m_5529
s_80627,c_30,117.914051,39.590031,54,m_2878
s_80703,c_13,121.366079,32.316663,58,m_4422
s_80866,c_46,115.447724,38.7558,40,m_4168
s_80952,c_13,121.366173,32.31653,64,m_4422
s_80972,c_13,121.364908,32.3169,57,m_4422
s_81085,c_13,115.09193,38.930956,60,m_6337
s_81246,c_11,117.91385,39.5895,61,m_2878
s_81267,c_13,121.326036,31.776499,57,m_4011
s_81304,c_5,121.366197,32.316896,59,m_4422
s_81527,c_1,122.593656,31.58179,60,m_3839
s_81630,c_29,117.707233,36.829132,50,m_8344
s_81773,c_30,123.80159,42.367165,40,m_1085
s_81869,c_38,120.693836,31.953783,50,m_622
s_82154,c_12,118.20582,24.785924,64,m_1089
s_82414,c_38,115.195383,38.540143,47,m_3112
s_82447,c_30,113.782407,23.336548,35,m_7374
s_82462,c_50,117.81328,39.61911,59,m_2123
s_82466,c_49,119.865147,26.659351,64,m_625
s_82615,c_38,121.364309,32.317279,44,m_4422
s_82666,c_10,121.954706,39.589171,57,m_4543
s_82862,c_38,122.346763,31.83416,36,m_690
s_82867,c_49,113.790248,23.833408,64,m_1831
s_82879,c_1,116.08991,28.772211,57,m_4572
s_82982,c_30,115.445909,38.755813,34,m_4168
s_83021,c_49,115.092111,38.932589,55,m_6337
s_83027,c_34,120.696208,31.955112,30,m_622
s_83054,c_49,115.195949,38.540297,59,m_3112
s_83151,c_1,106.962609,29.798241,63,m_2224
s_83336,c_11,118.205711,24.783567,56,m_1089
s_83428,c_53,114.436399,23.560862,56,m_4459
s_83439,c_29,121.002293,30.907106,44,m_5892
s_83617,c_30,119.866079,26.660597,42,m_625
s_83701,c_49,115.092704,38.932092,52,m_6337
s_83966,c_13,115.447036,38.755733,55,m_4168
s_84051,c_15,118.205669,24.782582,60,m_1089
s_84168,c_28,115.092587,38.930922,34,m_6337
s_84388,c_1,109.092517,34.396975,51,m_2467
s_84505,c_30,121.448223,31.629683,50,m_979
s_84527,c_30,120.695422,31.955072,50,m_622
s_84594,c_50,109.291722,35.182678,52,m_2058
s_84596,c_13,119.043462,25.206703,64,m_3871
s_84903,c_26,119.125502,25.604041,47,m_4121
s_84945,c_30,122.004172,31.51658,50,m_4495
s_85119,c_18,120.999844,30.908529,57,m_5892
s_85155,c_28,118.19148,32.855732,40,m_5085
s_85773,c_28,120.407717,30.535872,40,m_4341
s_86032,c_33,121.133591,31.196579,52,m_6587
s_86232,c_10,117.837725,25.33271,58,m_5154
s_86264,c_30,119.04424,25.205814,60,m_3871
s_86316,c_38,120.807916,31.431985,34,m_3528
s_86319,c_48,117.839342,25.333374,60,m_5154
s_86392,c_38,116.761787,40.737143,48,m_2578
s_86626,c_24,115.092978,38.933235,47,m_6337
s_86949,c_12,119.043446,25.207679,54,m_3871
s_87103,c_30,121.002682,30.907649,44,m_5892
s_87141,c_12,118.204785,24.784979,66,m_1089
s_87161,c_13,118.900554,25.432949,56,m_4548
s_87226,c_38,120.407329,30.535917,36,m_4341
s_87256,c_28,120.407765,30.535912,40,m_4341
s_87367,c_30,114.641302,35.239254,36,m_9054
s_87450,c_38,117.91418,39.589715,47,m_2878
s_87471,c_30,113.999793,34.889475,42,m_2267
s_87573,c_28,121.001118,30.907101,40,m_5892
s_87608,c_36,117.365051,40.666084,48,m_1621
s_87840,c_53,120.353947,32.351385,60,m_4923
s_88028,c_13,122.310592,32.08807,63,m_1409
s_88210,c_28,118.729723,32.449237,47,m_822
s_88741,c_36,117.365051,40.666084,48,m_1621
s_88896,c_43,120.694527,31.953748,62,m_622
s_89033,c_34,120.354143,32.351029,44,m_4923
s_89166,c_28,114.639829,35.553004,60,m_3054
s_89172,c_36,120.352404,32.351529,62,m_4923
s_89288,c_6,122.256277,31.352129,62,m_3005
s_89488,c_43,115.194725,38.540469,61,m_3112
s_89640,c_43,118.191496,32.856222,64,m_5085
s_89730,c_43,120.555861,30.851599,63,m_4406
s_89774,c_43,120.4086,33.337288,60,m_3445
s_89874,c_49,104.815435,30.963022,62,m_1920
s_89926,c_43,118.047986,31.892944,63,m_615
s_89927,c_43,111.340152,31.216973,59,m_5352
s_89981,c_25,118.191682,32.855805,40,m_5085
s_90003,c_43,121.31306,31.917455,60,m_1375
s_90620,c_38,121.366032,32.316286,40,m_4422
s_90825,c_14,120.693895,31.954361,51,m_622
s_91103,c_7,122.182221,32.182028,56,m_2415
s_91277,c_34,115.092142,38.932752,30,m_6337
s_91371,c_24,113.782155,23.336938,40,m_7374
s_91738,c_6,122.003972,31.517453,58,m_4495
s_91922,c_33,121.954941,39.588756,50,m_4543
s_91981,c_30,115.091848,38.932593,40,m_6337
s_92216,c_26,118.048628,31.891651,38,m_615
s_92513,c_38,122.140911,39.818472,36,m_3916
s_92802,c_28,119.193723,32.42446,40,m_4033
s_92839,c_28,122.255599,31.35146,47,m_3005
s_93119,c_38,118.237138,32.24078,35,m_9068
s_93235,c_49,123.799984,42.367201,54,m_1085
s_93269,c_49,123.800085,42.36714,59,m_1085
s_93370,c_12,118.204462,24.785121,55,m_1089
s_93554,c_28,119.192559,32.424777,40,m_4033
s_93881,c_28,121.954485,39.58924,44,m_4543
s_94259,c_12,118.2054,24.78241,61,m_1089
s_94429,c_29,114.001935,34.888776,44,m_2267
s_94519,c_34,113.78189,23.336998,48,m_7374
s_94543,c_51,122.308875,32.088224,54,m_1409
s_94594,c_2,119.327748,32.643263,59,m_2182
s_94626,c_28,118.236439,32.241231,42,m_9068
s_94640,c_33,121.003326,30.90714,50,m_5892
s_94733,c_49,122.595505,31.581678,70,m_3839
s_94771,c_38,115.092411,38.930761,36,m_6337
s_94841,c_51,122.346026,31.833803,53,m_690
s_94942,c_1,114.638557,35.234653,60,m_9054
s_94958,c_28,113.782157,23.336945,42,m_7374
s_95263,c_34,115.09171,38.930887,34,m_6337
s_95357,c_38,114.092191,23.928227,49,m_2907
s_95432,c_38,113.56348,23.158369,54,m_909
s_95648,c_47,117.913626,39.590523,67,m_2878
s_95771,c_33,122.595566,31.582445,55,m_3839
s_95866,c_34,104.814931,30.965789,32,m_1920
s_95903,c_36,117.914306,39.58904,48,m_2878
s_96068,c_13,121.954326,39.58859,57,m_4543
s_96180,c_36,115.299083,37.575765,48,m_5529
s_96187,c_1,120.807512,31.431753,50,m_3528
s_96223,c_1,106.963612,29.795315,59,m_2224
s_96382,c_36,117.813697,39.619738,48,m_2123
s_96686,c_26,121.312884,31.917462,44,m_1375
s_97097,c_34,114.474073,31.080849,40,m_1377
s_97281,c_34,121.963179,31.653344,40,m_1293
s_97407,c_34,113.782425,23.336616,24,m_7374
s_97521,c_6,117.361344,40.638438,58,m_4079
s_97614,c_13,118.047918,31.893743,57,m_615
s_97629,c_34,114.517182,30.912159,32,m_1790
s_97701,c_33,121.962635,31.65169,53,m_1293
s_97734,c_38,116.864045,40.328507,40,m_7168
s_97894,c_33,122.255716,31.351227,55,m_3005
s_97900,c_6,117.365306,40.667187,58,m_1621
s_98160,c_26,114.001261,34.888688,41,m_2267
s_98246,c_43,122.346374,31.833702,62,m_690
s_98248,c_33,121.365633,32.316434,50,m_4422
s_98728,c_38,107.516948,29.738239,40,m_1021
s_98798,c_30,113.790688,23.833764,44,m_1831
s_98832,c_34,120.612532,34.05645,34,m_4515
s_98843,c_13,120.353885,32.350694,50,m_4923
s_99216,c_10,120.494443,36.45408,57,m_2333
s_99775,c_34,114.000181,34.88969,30,m_2267
s_99933,c_28,109.093442,34.396221,44,m_2467
s_101080,c_34,119.044233,25.205658,44,m_3871
s_101108,c_49,115.195642,38.541598,60,m_3112
s_101222,c_51,121.327088,31.776542,57,m_4011
s_101578,c_49,121.19365,31.799641,59,m_7601
s_102875,c_24,120.611227,34.056089,56,m_4515
s_103705,c_50,122.177446,38.428918,43,m_8379
s_106102,c_34,116.089662,39.208846,36,m_968
s_106617,c_38,121.954897,39.586708,45,m_4543
s_106654,c_56,120.330786,32.328858,42,m_626
s_107788,c_1,106.962539,29.797756,57,m_2224
s_108176,c_56,121.313728,31.916366,49,m_1375
s_110312,c_6,121.002662,30.907833,59,m_5892
s_110658,c_1,118.731143,32.450179,55,m_822
s_110661,c_51,118.206282,24.783313,67,m_1089
s_112224,c_51,116.759559,40.737388,72,m_2578
s_113410,c_56,115.448584,38.75551,50,m_4168
s_113954,c_50,120.629294,34.099481,42,m_3501
s_117363,c_10,123.80159,42.367165,39,m_1085
s_117882,c_1,117.838752,25.332596,49,m_5154
s_118619,c_36,116.09067,39.210086,34,m_968
s_118705,c_1,120.744797,30.815064,57,m_1175
s_119793,c_29,120.408575,33.338022,35,m_3445
s_119912,c_53,122.181706,32.182759,61,m_2415
s_119920,c_56,118.730321,32.45065,54,m_822
s_120808,c_30,115.445723,38.755884,32,m_4168
s_120836,c_36,116.089304,39.209523,46,m_968
s_121342,c_56,115.193635,38.541922,51,m_3112
s_121371,c_30,119.194784,32.424105,45,m_4033
s_122231,c_28,117.70152,35.132332,41,m_3425
s_124754,c_25,113.563623,23.15875,40,m_909
s_125261,c_38,115.091411,38.932121,32,m_6337
s_126344,c_56,118.239418,32.241052,38,m_9068
s_127341,c_55,120.406019,33.337296,53,m_3445
s_127656,c_26,116.940148,40.495865,40,m_4828
s_128741,c_49,121.954712,39.589512,57,m_4543
s_129094,c_27,115.447614,38.755525,44,m_4168
s_129403,c_6,121.003152,30.907478,59,m_5892
s_129481,c_50,118.047993,31.893156,57,m_615
s_129535,c_29,121.531569,38.215825,44,m_1263
s_129742,c_50,122.272649,37.980008,57,m_1950
s_129882,c_26,122.273604,37.980856,36,m_1950
s_130047,c_38,104.414494,31.287226,36,m_3517
s_130105,c_26,116.088396,28.772299,38,m_4572
s_130420,c_6,117.363777,40.638719,60,m_4079
s_130911,c_1,117.913943,39.58966,44,m_2878
s_131000,c_49,114.001578,34.88929,50,m_2267
s_131231,c_28,115.196081,38.539749,41,m_3112
s_131606,c_33,121.192638,31.800333,53,m_7601
s_131715,c_33,122.18175,32.181785,55,m_2415
s_131818,c_14,120.493658,36.456202,36,m_2333
s_131895,c_49,122.346736,31.833514,62,m_690
s_132108,c_14,119.326715,32.644262,42,m_2182
s_132312,c_43,121.19357,31.799182,58,m_7601
s_133473,c_56,115.09307,38.931177,62,m_6337
s_133772,c_1,115.088699,30.690014,47,m_3739
s_134112,c_27,118.72963,32.450274,46,m_822
s_134331,c_28,119.326963,32.644419,35,m_2182
s_134643,c_38,116.444268,29.228635,44,m_8093
s_134834,c_15,121.135794,31.197767,63,m_6587
s_135336,c_3,114.475329,31.081861,44,m_1377
s_135549,c_13,116.444009,29.228613,53,m_8093
s_135646,c_19,113.819231,34.95093,61,m_2270
s_135671,c_38,116.862148,40.325465,43,m_7168
s_135724,c_26,120.747127,30.816066,46,m_1175
s_136016,c_15,116.863164,40.326303,68,m_7168
s_136219,c_51,107.516848,29.738175,63,m_1021
s_136432,c_19,114.000247,34.88903,59,m_2267
s_136522,c_19,114.640507,35.238697,61,m_9054
s_136579,c_34,122.273301,37.980168,34,m_1950
s_136680,c_59,115.193697,38.540021,43,m_3112
s_136741,c_34,119.192981,32.424381,34,m_4033
s_136935,c_26,120.746241,30.815536,40,m_1175
s_137207,c_27,121.364847,32.316188,40,m_4422
s_137386,c_33,115.446915,38.755762,36,m_4168
s_137744,c_28,115.089015,30.690936,44,m_3739
s_137892,c_38,122.273585,37.980273,34,m_1950
s_140033,c_41,113.819415,34.948654,72,m_2270
s_140147,c_33,122.003744,31.516156,50,m_4495
s_140376,c_59,118.204247,24.782389,40,m_1089
s_140444,c_2,122.255418,31.350689,67,m_3005
s_140664,c_33,120.494974,36.455298,52,m_2333
s_140773,c_1,122.59416,31.581444,60,m_3839
s_140852,c_10,121.954326,39.58859,57,m_4543
s_141037,c_10,122.142114,39.818993,57,m_3916
s_141426,c_29,104.441709,31.361754,47,m_3019
s_141882,c_46,117.839536,25.333242,40,m_5154
s_141925,c_30,117.839536,25.33279,40,m_5154
s_142276,c_19,121.13325,31.196836,57,m_6587
s_142886,c_38,120.494294,36.455113,47,m_2333
s_142991,c_33,119.193892,32.424613,45,m_4033
s_143142,c_29,104.815089,30.963957,46,m_1920
s_143238,c_6,116.758826,40.737733,60,m_2578
s_143259,c_6,117.366224,40.665923,59,m_1621
s_143304,c_29,122.255644,31.350886,44,m_3005
s_143539,c_29,122.310995,32.087758,46,m_1409
s_143588,c_56,114.092231,23.928672,62,m_2907
